ID,Type,UGS,"GTIN, UPC, EAN ou ISBN",Nom,Publié,"Mis en avant ?","Visibilité dans le catalogue","Description courte",Description,"Date de début de promo","Date de fin de promo","État de la TVA","Classe de TVA","En stock ?",Stock,"Montant de stock faible","Autoriser les commandes de produits en rupture ?","Vendre individuellement ?","Poids (g)","Longueur (cm)","Largeur (cm)","Hauteur (cm)","Autoriser les avis clients ?","Note de commande","Tarif promo","Tarif régulier",Catégories,Étiquettes,"Classe d’expédition",Images,"Limite de téléchargement","Jours d’expiration du téléchargement",Parent,"Groupes de produits","Produits suggérés","Ventes croisées","URL externe","Libellé du bouton",Position,Marques
18619,simple,,,"Svr Ecran sun secure blur spf50+ 50ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,231.60,347.40,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Svr-Ecran-sun-secure-blur-spf50-50ml.webp,,,,,,,,,0,"Svr solaire"
18620,simple,,,"Svr Ecran sun secure fluide spf50+ 50ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,192.85,289.27,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Svr-Ecran-sun-secure-fluide-spf50-50ml.jpg,,,,,,,,,0,"Svr solaire"
18621,simple,,,"Svr Ecran sun secure mineral teinte pnm 50+ 60g",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,185.32,277.98,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Svr-Ecran-sun-secure-mineral-teinte-pnm-50-60g.jpg,,,,,,,,,0,"Svr solaire"
18622,simple,,,"svr sebiaclear active gel 40ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,192.91,289.36,"Visage > Soin Visage, Visage",,,https://paralbl.ma/wp-content/uploads/2026/03/svr-sebiaclear-active-gel-40ml.jpg,,,,,,,,,0,Svr
18623,simple,,,"SVR Sebiaclear ampoule flash 30ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,261.63,392.44,"Visage > Soin Visage, Visage",,,https://paralbl.ma/wp-content/uploads/2026/03/SVR-Sebiaclear-ampoule-flash-30ml.webp,,,,,,,,,0,Svr
18624,simple,,,"svr sebiaclear creme spf50 40ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,211.39,317.08,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/svr-sebiaclear-creme-spf50-40ml.webp,,,,,,,,,0,"Svr solaire"
18625,simple,,,"svr sebiaclear gel moussant 200ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,150.59,225.88,"Visage > Nettoyants & Démaquillants, Visage",,,https://paralbl.ma/wp-content/uploads/2026/03/svr-sebiaclear-gel-moussant-200ml.jpg,,,,,,,,,0,Svr
18626,simple,,,"svr sebiaclear gel moussant 400ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,198.04,297.06,"Visage > Nettoyants & Démaquillants, Visage",,,https://paralbl.ma/wp-content/uploads/2026/03/svr-sebiaclear-gel-moussant-400ml.webp,,,,,,,,,0,Svr
18627,simple,,,"Svr Sebiaclear hydra creme 40ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,148.23,222.34,"Visage > Soin Visage, Visage",,,https://paralbl.ma/wp-content/uploads/2026/03/Svr-Sebiaclear-hydra-creme-40ml.png,,,,,,,,,0,Svr
18628,simple,,,"Svr Sensifine AR creme spf50+ 40ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,214.27,321.41,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Svr-Sensifine-AR-creme-spf50-40ml.webp,,,,,,,,,0,"Svr solaire"
18629,simple,,,"Svr Topialyse Palpebral creme 15ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,144.74,217.11,"Visage, Visage > Yeux & Levres",,,https://paralbl.ma/wp-content/uploads/2026/03/Svr-Topialyse-Palpebral-creme-15ml.webp,,,,,,,,,0,Svr
18630,simple,,,"Swissderma creme anti-imperfection 50ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,192.00,288.00,"Visage > Soin Visage, Visage",,,https://paralbl.ma/wp-content/uploads/2026/03/Swissderma-creme-anti-imperfection-50ml.webp,,,,,,,,,0,Swissderma
18631,simple,,,"Swissderma creme anti-taches pigmentaires 50ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,220.00,330.00,"Visage > Soin Visage, Visage",,,https://paralbl.ma/wp-content/uploads/2026/03/Swissderma-creme-anti-taches-pigmentaires-50ml.webp,,,,,,,,,0,Swissderma
18632,simple,,,"Swissderma creme hydratante legere 50ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,159.00,238.50,"Visage > Hydratation Visage, Visage",,,https://paralbl.ma/wp-content/uploads/2026/03/Swissderma-creme-hydratante-legere-50ml.png,,,,,,,,,0,Swissderma
18633,simple,,,"Tranacix creme 30g",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,394.00,591.00,"Visage > Soin Visage, Visage",,,https://paralbl.ma/wp-content/uploads/2026/03/Tranacix-creme-30g.webp,,,,,,,,,0,Lca
18634,simple,,,"Trikare C Shamp Anti-Chute 200ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,156.00,234.00,"Capillaire, Capillaire > Shampooings Anti-Chute",,,https://paralbl.ma/wp-content/uploads/2026/03/Trikare-C-Shamp-Anti-Chute-200ml.webp,,,,,,,,,0,Pilocare
18635,simple,,,"Trikare K Shamp Anti-Seborrheique 200ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,156.00,234.00,"Capillaire, Capillaire > Shampooings Cheveux Gras",,,https://paralbl.ma/wp-content/uploads/2026/03/Trikare-K-Shamp-Anti-Seborrheique-200ml.webp,,,,,,,,,0,Pilocare
18636,simple,,,"Urgo Ampoule Dicret talon Moyen format bte de 5pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,78.00,117.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Ampoule-Dicret-talon-Moyen-format-bte-de-5pcs.webp,,,,,,,,,0,Urgo
18637,simple,,,"Urgo Ampoules Talon Sport bte de 5pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,78.00,117.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Ampoules-Talon-Sport-bte-de-5pcs.webp,,,,,,,,,0,Urgo
18638,simple,,,"Urgo Aphtes 6ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,74.00,111.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Aphtes-6ml.webp,,,,,,,,,0,Urgo
18639,simple,,,"Urgo Aqua-protect ""lavable"" 20pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,35.00,52.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Aqua-protect-22lavable22-20pcs.jpg,,,,,,,,,0,Urgo
18640,simple,,,"Urgo Aqua-Protect 10cm*6cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,35.00,52.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Aqua-Protect-10cm6cm.webp,,,,,,,,,0,Urgo
18641,simple,,,"Urgo Aqua-protect 10pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,20.00,30.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Aqua-protect-10pcs.webp,,,,,,,,,0,Urgo
18642,simple,,,"Urgo Aquafilm 10 Pts 2T",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,29.00,43.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Aquafilm-10-Pts-2T.jpg,,,,,,,,,0,Urgo
18643,simple,,,"Urgo Arnica Tube 50g",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,45.00,67.50,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Arnica-Tube-50g.jpg,,,,,,,,,0,Urgo
18644,simple,,,"Urgo Bande De Gaz 3*20",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,3.60,5.40,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Bande-De-Gaz-320.jpeg,,,,,,,,,0,Urgo
18645,simple,,,"Urgo Bande De Gaz 3M*15Cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,2.80,4.20,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Bande-De-Gaz-3M15Cm.webp,,,,,,,,,0,Urgo
18646,simple,,,"Urgo Bande De Gaze 3*10Cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,3.00,4.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Bande-De-Gaze-310Cm.jpeg,,,,,,,,,0,Urgo
18647,simple,,,"Urgo Bande De Gaze 3*5Cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,2.00,3.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Bande-De-Gaze-35Cm.webp,,,,,,,,,0,Urgo
18648,simple,,,"Urgo Bande De Gaze 3*7Cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,2.50,3.75,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Bande-De-Gaze-37Cm.webp,,,,,,,,,0,Urgo
18649,simple,,,"Urgo Bande De Gaze 5*10cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,3.20,4.80,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Bande-De-Gaze-510cm.png,,,,,,,,,0,Urgo
18650,simple,,,"Urgo Bande De Gaze 8*10cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,6.40,9.60,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Bande-De-Gaze-810cm.jpg,,,,,,,,,0,Urgo
18651,simple,,,"Urgo Bande De Gaze 8*15cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,8.00,12.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Bande-De-Gaze-815cm.png,,,,,,,,,0,Urgo
18652,simple,,,"Urgo Bande De Gaze 8*20cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,10.00,15.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Bande-De-Gaze-820cm.webp,,,,,,,,,0,Urgo
18653,simple,,,"Urgo bande de gaze sterisoin 3m*10cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,2.50,3.75,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-bande-de-gaze-sterisoin-3m10cm.webp,,,,,,,,,0,Urgo
18654,simple,,,"Urgo bande de gaze sterisoin 3m*7cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,1.70,2.55,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-bande-de-gaze-sterisoin-3m7cm.webp,,,,,,,,,0,Urgo
18655,simple,,,"Urgo Bouton De Fievre",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,111.00,166.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Bouton-De-Fievre.jpg,,,,,,,,,0,Urgo
18656,simple,,,"Urgo Compresse Sterile 20*20 bte de 10pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,13.00,19.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Compresse-Sterile-2020-bte-de-10pcs.webp,,,,,,,,,0,Urgo
18657,simple,,,"Urgo Compresse Sterile 30*30 bte de 10pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,18.00,27.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Compresse-Sterile-3030-bte-de-10pcs.jpeg,,,,,,,,,0,Urgo
18658,simple,,,"Urgo Compresse Sterile 40*40 bte de 10pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,25.00,37.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Compresse-Sterile-4040-bte-de-10pcs.webp,,,,,,,,,0,Urgo
18659,simple,,,"Urgo compresses sterisoin Oculaires Adulte 10un",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,19.00,28.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-compresses-sterisoin-Oculaires-Adulte-10un.webp,,,,,,,,,0,Urgo
18660,simple,,,"Urgo compresses Sterisoin oculaires juniors 10pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,19.00,28.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-compresses-Sterisoin-oculaires-juniors-10pcs.webp,,,,,,,,,0,Urgo
18661,simple,,,"Urgo Coricide 12Pts",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,40.00,60.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Coricide-12Pts.png,,,,,,,,,0,Urgo
18662,simple,,,"Urgo Coton Hydrophile 100G",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,11.00,16.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Coton-Hydrophile-100G.webp,,,,,,,,,0,Urgo
18663,simple,,,"Urgo Coton Hydrophile 50G",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,5.50,8.25,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Coton-Hydrophile-50G.webp,,,,,,,,,0,Urgo
18664,simple,,,"Urgo coton sterisoin hydrophile non sterile 100g",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,14.40,21.60,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-coton-sterisoin-hydrophile-non-sterile-100g.png,,,,,,,,,0,Urgo
18665,simple,,,"Urgo coton sterisoin hydrophile non sterile 50g",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,7.30,10.95,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-coton-sterisoin-hydrophile-non-sterile-50g.jpg,,,,,,,,,0,Urgo
18666,simple,,,"Urgo Derm 10M*10Cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,68.00,102.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Derm-10M10Cm.webp,,,,,,,,,0,Urgo
18667,simple,,,"Urgo Derm 5M*10Cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,45.00,67.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Derm-5M10Cm.jpeg,,,,,,,,,0,Urgo
18668,simple,,,"Urgo Derm 5M*20Cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,62.00,93.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Derm-5M20Cm.jpeg,,,,,,,,,0,Urgo
18669,simple,,,"Urgo Derm 5M*5Cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,25.00,37.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Derm-5M5Cm.webp,,,,,,,,,0,Urgo
18670,simple,,,"Urgo discreet 10pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,20.00,30.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-discreet-10pcs.webp,,,,,,,,,0,Urgo
18671,simple,,,"Urgo discreet 20pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,35.00,52.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-discreet-20pcs.webp,,,,,,,,,0,Urgo
18672,simple,,,"Urgo Gel Aphtes Junior 8ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,83.00,124.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Gel-Aphtes-Junior-8ml.webp,,,,,,,,,0,Urgo
18673,simple,,,"Urgo Ongles Abimes 3.3Ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,152.00,228.00,"Corps, Corps > Soin Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Ongles-Abimes-3.3Ml.webp,,,,,,,,,0,Urgo
18674,simple,,,"Urgo Pore 5M*2.5Cm Devi",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,17.00,25.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Pore-5M2.5Cm-Devi.webp,,,,,,,,,0,Urgo
18675,simple,,,"Urgo Resistant /10pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,20.00,30.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Resistant-10pcs.webp,,,,,,,,,0,Urgo
18676,simple,,,"Urgo Resistant 1M*6Cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,35.00,52.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Resistant-1M6Cm.webp,,,,,,,,,0,Urgo
18677,simple,,,"Urgo resistant 20 pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,35.00,52.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-resistant-20-pcs.jpeg,,,,,,,,,0,Urgo
18678,simple,,,"Urgo Sensitive 1m*6m",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,35.00,52.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Sensitive-1m6m.webp,,,,,,,,,0,Urgo
18679,simple,,,"Urgo sensitive 20 pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,35.00,52.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-sensitive-20-pcs.webp,,,,,,,,,0,Urgo
18680,simple,,,"Urgo Sorb 10*10 / 1unite",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,29.50,44.25,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Sorb-1010-1unite.webp,,,,,,,,,0,Urgo
18681,simple,,,"Urgo Spray Froid 150 Ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,50.00,75.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Spray-Froid-150-Ml.webp,,,,,,,,,0,Urgo
18682,simple,,,"Urgo Spray Froid 400Ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,98.00,147.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Spray-Froid-400Ml.jpg,,,,,,,,,0,Urgo
18683,simple,,,"Urgo Start 10*10 / 1unite",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,61.00,91.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Start-1010-1unite.webp,,,,,,,,,0,Urgo
18684,simple,,,"Urgo Strips 100Mmx 6 Unitee",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,12.88,19.32,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Strips-100Mmx-6-Unitee.webp,,,,,,,,,0,Urgo
18685,simple,,,"Urgo Strips 100X12.5 Unitee",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,12.10,18.15,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Strips-100X12.5-Unitee.webp,,,,,,,,,0,Urgo
18686,simple,,,"Urgo Strips 75mm*6mm /Unitee",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,7.50,11.25,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Strips-75mm6mm-Unitee.jpg,,,,,,,,,0,Urgo
18687,simple,,,"Urgo Syval 1M*10Cm Perfore",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,14.40,21.60,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Syval-1M10Cm-Perfore.webp,,,,,,,,,0,Urgo
18688,simple,,,"Urgo Syval 5*2Cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,17.00,25.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Syval-52Cm.webp,,,,,,,,,0,Urgo
18689,simple,,,"Urgo tatto dressings animal 8pcs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,29.00,43.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-tatto-dressings-animal-8pcs.avif,,,,,,,,,0,Urgo
18690,simple,,,"Urgo Tul 10*10 / 1unite",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,25.00,37.50,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Tul-1010-1unite.png,,,,,,,,,0,Urgo
18691,simple,,,"Urgo Tul 15X20 1 unite",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,79.37,119.06,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Tul-15X20-1-unite.webp,,,,,,,,,0,Urgo
18692,simple,,,"Urgo Tul Absorb 13Cm*12Cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,41.25,61.88,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Tul-Absorb-13Cm12Cm.webp,,,,,,,,,0,Urgo
18693,simple,,,"Urgo Tul Ag/Silver 10cm*12cm",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,30.00,45.00,"Santé & Bien être > Premiers secours, Santé & Bien être",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Tul-AgSilver-10cm12cm.jpg,,,,,,,,,0,Urgo
18694,simple,,,"Urgo Verrues",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,178.00,267.00,"Corps, Corps > Soin Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Urgo-Verrues.png,,,,,,,,,0,Urgo
18695,simple,,,"Uriage bariederm cica creme reparatrice 40Ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,120.52,180.78,"Visage > Soin Visage, Visage",,,https://paralbl.ma/wp-content/uploads/2026/03/Uriage-bariederm-cica-creme-reparatrice-40Ml.jpg,,,,,,,,,0,Uriage
18696,simple,,,"Uriage Bariederm Fissures Et Crevasses Pot 40g",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,160.94,241.41,"Corps, Corps > Soin Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Uriage-Bariederm-Fissures-Et-Crevasses-Pot-40g.png,,,,,,,,,0,Uriage
18697,simple,,,"Uriage bariesun ecran fluide anti-tache spf50+ 40ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,173.53,260.30,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Uriage-bariesun-ecran-fluide-anti-tache-spf50-40ml.webp,,,,,,,,,0,"Uriage Solaire"
18698,simple,,,"Uriage Bariesun Ecran Spf50+ Creme Hydratante 50ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,173.53,260.30,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Uriage-Bariesun-Ecran-Spf50-Creme-Hydratante-50ml.jpg,,,,,,,,,0,"Uriage Solaire"
18699,simple,,,"Uriage Bariesun Ecran Teinte Claire 50ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,173.53,260.30,"Solaire > Protection Solaire VIsage, Solaire",,,https://paralbl.ma/wp-content/uploads/2026/03/Uriage-Bariesun-Ecran-Teinte-Claire-50ml.jpg,,,,,,,,,0,"Uriage Solaire"
18700,simple,,,"Uriage Creme Lavante 1L",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,235.86,353.79,"Corps, Corps > Nettoyant Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Uriage-Creme-Lavante-1L.jpg,,,,,,,,,0,Uriage
18701,simple,,,"Uriage Creme Lavante 500Ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,189.52,284.28,"Corps, Corps > Nettoyant Corps",,,https://paralbl.ma/wp-content/uploads/2026/03/Uriage-Creme-Lavante-500Ml.png,,,,,,,,,0,Uriage
18702,simple,,,"Uriage D.S Emulision 40ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,148.26,222.39,"Visage > Soin Visage, Visage",,,https://paralbl.ma/wp-content/uploads/2026/03/Uriage-D.S-Emulision-40ml.jpg,,,,,,,,,0,Uriage
18703,simple,,,"Uriage Depiderm Mousse Nettoyant eclat 100ml",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,167.88,251.82,"Visage > Nettoyants & Démaquillants, Visage",,,https://paralbl.ma/wp-content/uploads/2026/03/Uriage-Depiderm-Mousse-Nettoyant-eclat-100ml.jpg,,,,,,,,,0,Uriage
18704,simple,,,"Uriage Ds Hair lotion antipelliculaire 100mL",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,156.50,234.75,"Capillaire, Capillaire > Soins & Traitements",,,https://paralbl.ma/wp-content/uploads/2026/03/Uriage-Ds-Hair-lotion-antipelliculaire-100mL.webp,,,,,,,,,0,Uriage
